"IDX","IDX_DATETIME","ITEMCODE","LOCATION","VALUE_1"
"5099","2021-01-06 19:00:00","PM10","2611057000","37"
"5100","2021-01-06 19:00:00","PM10","2611058000","37"
"5101","2021-01-06 19:00:00","PM10","2611059000","37"
"5102","2021-01-06 19:00:00","PM10","2611060000","37"
"5103","2021-01-06 19:00:00","PM10","2711000000","37"
"5104","2021-01-06 19:00:00","PM10","2711051700","37"
"5105","2021-01-06 19:00:00","PM10","2711054500","37"
"5106","2021-01-06 19:00:00","PM10","2711056500","37"
"5107","2021-01-06 19:00:00","PM10","2711057500","37"
"5108","2021-01-06 19:00:00","PM10","2711058500","37"
"5109","2021-01-06 19:00:00","PM10","2711059500","37"
"5110","2021-01-06 19:00:00","PM10","2711064000","37"
"5111","2021-01-06 19:00:00","PM10","2711065000","37"
"5112","2021-01-06 19:00:00","PM10","2711066000","37"
"5113","2021-01-06 19:00:00","PM10","2711067000","37"
"5114","2021-01-06 19:00:00","PM10","2711068000","37"
"5115","2021-01-06 19:00:00","PM10","2711069000","37"
"5116","2021-01-06 19:00:00","PM10","2811000000","37"
"5117","2021-01-06 19:00:00","PM10","2811052000","37"
"5118","2021-01-06 19:00:00","PM10","2811053000","37"
"5119","2021-01-06 19:00:00","PM10","2811054000","37"
"5120","2021-01-06 19:00:00","PM10","2811056000","37"
"5121","2021-01-06 19:00:00","PM10","2811057000","37"
"5122","2021-01-06 19:00:00","PM10","2811058500","37"
"5123","2021-01-06 19:00:00","PM10","2811060000","37"
"5124","2021-01-06 19:00:00","PM10","2811061000","37"
"5125","2021-01-06 19:00:00","PM10","2811062000","37"
"5126","2021-01-06 19:00:00","PM10","2811062200","37"
"5127","2021-01-06 19:00:00","PM10","2811062800","37"
"5128","2021-01-06 19:00:00","PM10","2811063000","37"
"5129","2021-01-06 19:00:00","PM10","3014000000","37"
"5130","2021-01-06 19:00:00","PM10","3014053500","37"
"5131","2021-01-06 19:00:00","PM10","3014055000","37"
"5132","2021-01-06 19:00:00","PM10","3014056000","37"
"5133","2021-01-06 19:00:00","PM10","3014057500","37"
"5134","2021-01-06 19:00:00","PM10","3014060500","37"
"5135","2021-01-06 19:00:00","PM10","3014062000","37"
"5136","2021-01-06 19:00:00","PM10","3014063000","37"
"5137","2021-01-06 19:00:00","PM10","3014064000","37"
"5138","2021-01-06 19:00:00","PM10","3014065500","37"
"5139","2021-01-06 19:00:00","PM10","3014067000","37"
"5140","2021-01-06 19:00:00","PM10","3014068000","37"
"5141","2021-01-06 19:00:00","PM10","3014069000","37"
"5142","2021-01-06 19:00:00","PM10","3014070000","37"
"5143","2021-01-06 19:00:00","PM10","3014071000","37"
"5144","2021-01-06 19:00:00","PM10","3014072000","37"
"5145","2021-01-06 19:00:00","PM10","3014073000","37"
"5146","2021-01-06 19:00:00","PM10","3014074000","37"
"5147","2021-01-06 19:00:00","PM10","3111000000","37"
"5148","2021-01-06 19:00:00","PM10","3111051000","37"
"5149","2021-01-06 19:00:00","PM10","3111052000","37"
"5150","2021-01-06 19:00:00","PM10","3111053000","37"
"5151","2021-01-06 19:00:00","PM10","3111054000","37"
"5152","2021-01-06 19:00:00","PM10","3111055000","37"
"5153","2021-01-06 19:00:00","PM10","3111058500","37"
"5154","2021-01-06 19:00:00","PM10","3111059000","37"
"5155","2021-01-06 19:00:00","PM10","3111060000","37"
"5156","2021-01-06 19:00:00","PM10","3111061000","37"
"5157","2021-01-06 19:00:00","PM10","3111062000","37"
"5158","2021-01-06 19:00:00","PM10","3111063000","37"
"5159","2021-01-06 19:00:00","PM10","3111064000","37"
"5160","2021-01-06 19:00:00","PM10","3111065000","37"
"5161","2021-01-06 19:00:00","PM10","1111000000","32"
"5162","2021-01-06 19:00:00","PM10","1111051500","32"
"5163","2021-01-06 19:00:00","PM10","1111053000","32"
"5164","2021-01-06 19:00:00","PM10","1111054000","32"
"5165","2021-01-06 19:00:00","PM10","1111055000","32"
"5166","2021-01-06 19:00:00","PM10","1111056000","32"
"5167","2021-01-06 19:00:00","PM10","1111057000","32"
"5168","2021-01-06 19:00:00","PM10","1111058000","32"
"5169","2021-01-06 19:00:00","PM10","1111060000","32"
"5170","2021-01-06 19:00:00","PM10","1111061500","32"
"5171","2021-01-06 19:00:00","PM10","1111063000","32"
"5172","2021-01-06 19:00:00","PM10","1111064000","32"
"5173","2021-01-06 19:00:00","PM10","1111065000","32"
"5174","2021-01-06 19:00:00","PM10","1111067000","32"
"5175","2021-01-06 19:00:00","PM10","1111068000","32"
"5176","2021-01-06 19:00:00","PM10","1111069000","32"
"5177","2021-01-06 19:00:00","PM10","1111070000","32"
"5178","2021-01-06 19:00:00","PM10","1111071000","32"
"5179","2021-01-06 19:00:00","PM10","1117000000","44"
"5180","2021-01-06 19:00:00","PM10","1117051000","44"
"5181","2021-01-06 19:00:00","PM10","1117052000","44"
"5182","2021-01-06 19:00:00","PM10","1117053000","44"
"5183","2021-01-06 19:00:00","PM10","1117055500","44"
"5184","2021-01-06 19:00:00","PM10","1117056000","44"
"5185","2021-01-06 19:00:00","PM10","1117057000","44"
"5186","2021-01-06 19:00:00","PM10","1117058000","44"
"5187","2021-01-06 19:00:00","PM10","1117059000","44"
"5188","2021-01-06 19:00:00","PM10","1117062500","44"
"5189","2021-01-06 19:00:00","PM10","1117063000","44"
"5190","2021-01-06 19:00:00","PM10","1117064000","44"
"5191","2021-01-06 19:00:00","PM10","1117065000","44"
"5192","2021-01-06 19:00:00","PM10","1117066000","44"
"5193","2021-01-06 19:00:00","PM10","1117068500","44"
"5194","2021-01-06 19:00:00","PM10","1117069000","44"
"5195","2021-01-06 19:00:00","PM10","1117070000","44"
"5196","2021-01-06 19:00:00","PM10","1121500000","29"
"5197","2021-01-06 19:00:00","PM10","1121571000","29"
"5198","2021-01-06 19:00:00","PM10","1121573000","29"
"5199","2021-01-06 19:00:00","PM10","1121574000","29"
"5200","2021-01-06 19:00:00","PM10","1121575000","29"
"5201","2021-01-06 19:00:00","PM10","1121576000","29"
"5202","2021-01-06 19:00:00","PM10","1121577000","29"
"5203","2021-01-06 19:00:00","PM10","1121578000","29"
"5204","2021-01-06 19:00:00","PM10","1121581000","29"
"5205","2021-01-06 19:00:00","PM10","1121582000","29"
"5206","2021-01-06 19:00:00","PM10","1121583000","29"
"5207","2021-01-06 19:00:00","PM10","1121584000","29"
"5208","2021-01-06 19:00:00","PM10","1121584700","29"
"5209","2021-01-06 19:00:00","PM10","1121585000","29"
"5210","2021-01-06 19:00:00","PM10","1121586000","29"
"5211","2021-01-06 19:00:00","PM10","1121587000","29"
"5212","2021-01-06 19:00:00","PM10","1120000000","34"
"5213","2021-01-06 19:00:00","PM10","1120052000","34"
"5214","2021-01-06 19:00:00","PM10","1120053500","34"
"5215","2021-01-06 19:00:00","PM10","1120054000","34"
"5216","2021-01-06 19:00:00","PM10","1120055000","34"
"5217","2021-01-06 19:00:00","PM10","1120056000","34"
"5218","2021-01-06 19:00:00","PM10","1120057000","34"
"5219","2021-01-06 19:00:00","PM10","1120058000","34"
"5220","2021-01-06 19:00:00","PM10","1120059000","34"
"5221","2021-01-06 19:00:00","PM10","1120061500","34"
"5222","2021-01-06 19:00:00","PM10","1120062000","34"
"5223","2021-01-06 19:00:00","PM10","1120064500","34"
"5224","2021-01-06 19:00:00","PM10","1120065000","34"
"5225","2021-01-06 19:00:00","PM10","1120066000","34"
"5226","2021-01-06 19:00:00","PM10","1120067000","34"
"5227","2021-01-06 19:00:00","PM10","1120069000","34"
"5228","2021-01-06 19:00:00","PM10","1120072000","34"
"5229","2021-01-06 19:00:00","PM10","1120079000","34"
"5230","2021-01-06 19:00:00","PM10","1126000000","28"
"5231","2021-01-06 19:00:00","PM10","1126052000","28"
"5232","2021-01-06 19:00:00","PM10","1126054000","28"
"5233","2021-01-06 19:00:00","PM10","1126055000","28"
"5234","2021-01-06 19:00:00","PM10","1126056500","28"
"5235","2021-01-06 19:00:00","PM10","1126057000","28"
"5236","2021-01-06 19:00:00","PM10","1126057500","28"
"5237","2021-01-06 19:00:00","PM10","1126058000","28"
"5238","2021-01-06 19:00:00","PM10","1126059000","28"
"5239","2021-01-06 19:00:00","PM10","1126060000","28"
"5240","2021-01-06 19:00:00","PM10","1126061000","28"
"5241","2021-01-06 19:00:00","PM10","1126062000","28"
"5242","2021-01-06 19:00:00","PM10","1126063000","28"
"5243","2021-01-06 19:00:00","PM10","1126065500","28"
"5244","2021-01-06 19:00:00","PM10","1126066000","28"
"5245","2021-01-06 19:00:00","PM10","1126068000","28"
"5246","2021-01-06 19:00:00","PM10","1126069000","28"
"5247","2021-01-06 19:00:00","PM10","1123000000","25"
"5248","2021-01-06 19:00:00","PM10","1123053600","25"
"5249","2021-01-06 19:00:00","PM10","1123054500","25"
"5250","2021-01-06 19:00:00","PM10","1123056000","25"
"5251","2021-01-06 19:00:00","PM10","1123057000","25"
"5252","2021-01-06 19:00:00","PM10","1123060000","25"
"5253","2021-01-06 19:00:00","PM10","1123061000","25"
"5254","2021-01-06 19:00:00","PM10","1123065000","25"
"5255","2021-01-06 19:00:00","PM10","1123066000","25"
"5256","2021-01-06 19:00:00","PM10","1123070500","25"
"5257","2021-01-06 19:00:00","PM10","1123071000","25"
"5258","2021-01-06 19:00:00","PM10","1123072000","25"
"5259","2021-01-06 19:00:00","PM10","1123073000","25"
"5260","2021-01-06 19:00:00","PM10","1123074000","25"
"5261","2021-01-06 19:00:00","PM10","1123075000","25"
"5262","2021-01-06 19:00:00","PM10","1129000000","36"
"5263","2021-01-06 19:00:00","PM10","1129052500","36"
"5264","2021-01-06 19:00:00","PM10","1129055500","36"
"5265","2021-01-06 19:00:00","PM10","1129057500","36"
"5266","2021-01-06 19:00:00","PM10","1129058000","36"
"5267","2021-01-06 19:00:00","PM10","1129059000","36"
"5268","2021-01-06 19:00:00","PM10","1129060000","36"
"5269","2021-01-06 19:00:00","PM10","1129061000","36"
"5270","2021-01-06 19:00:00","PM10","1129062000","36"
"5271","2021-01-06 19:00:00","PM10","1129063000","36"
"5272","2021-01-06 19:00:00","PM10","1129064000","36"
"5273","2021-01-06 19:00:00","PM10","1129065000","36"
"5274","2021-01-06 19:00:00","PM10","1129066000","36"
"5275","2021-01-06 19:00:00","PM10","1129068500","36"
"5276","2021-01-06 19:00:00","PM10","1129070500","36"
"5277","2021-01-06 19:00:00","PM10","1129071500","36"
"5278","2021-01-06 19:00:00","PM10","1129072500","36"
"5279","2021-01-06 19:00:00","PM10","1129076000","36"
"5280","2021-01-06 19:00:00","PM10","1129077000","36"
"5281","2021-01-06 19:00:00","PM10","1129078000","36"
"5282","2021-01-06 19:00:00","PM10","1129081000","36"
"5283","2021-01-06 19:00:00","PM10","1132000000","29"
"5284","2021-01-06 19:00:00","PM10","1132051100","29"
"5285","2021-01-06 19:00:00","PM10","1132051200","29"
"5286","2021-01-06 19:00:00","PM10","1132051300","29"
"5287","2021-01-06 19:00:00","PM10","1132051400","29"
"5288","2021-01-06 19:00:00","PM10","1132051500","29"
"5289","2021-01-06 19:00:00","PM10","1132052100","29"
"5290","2021-01-06 19:00:00","PM10","1132052200","29"
"5291","2021-01-06 19:00:00","PM10","1132066000","29"
"5292","2021-01-06 19:00:00","PM10","1132067000","29"
"5293","2021-01-06 19:00:00","PM10","1132068000","29"
"5294","2021-01-06 19:00:00","PM10","1132068100","29"
"5295","2021-01-06 19:00:00","PM10","1132069000","29"
"5296","2021-01-06 19:00:00","PM10","1132070000","29"
"5297","2021-01-06 19:00:00","PM10","1132071000","29"
"5298","2021-01-06 19:00:00","PM10","1138000000","36"
"5299","2021-01-06 19:00:00","PM10","1138051000","36"
"5300","2021-01-06 19:00:00","PM10","1138052000","36"
"5301","2021-01-06 19:00:00","PM10","1138053000","36"
"5302","2021-01-06 19:00:00","PM10","1138055100","36"
"5303","2021-01-06 19:00:00","PM10","1138055200","36"
"5304","2021-01-06 19:00:00","PM10","1138056000","36"
"5305","2021-01-06 19:00:00","PM10","1138057000","36"
"5306","2021-01-06 19:00:00","PM10","1138058000","36"
"5307","2021-01-06 19:00:00","PM10","1138059000","36"
"5308","2021-01-06 19:00:00","PM10","1138060000","36"
"5309","2021-01-06 19:00:00","PM10","1138062500","36"
"5310","2021-01-06 19:00:00","PM10","1138063100","36"
"5311","2021-01-06 19:00:00","PM10","1138063200","36"
"5312","2021-01-06 19:00:00","PM10","1138064000","36"
"5313","2021-01-06 19:00:00","PM10","1138065000","36"
"5314","2021-01-06 19:00:00","PM10","1138069000","36"
"5315","2021-01-06 19:00:00","PM10","1141000000","41"
"5316","2021-01-06 19:00:00","PM10","1141052000","41"
"5317","2021-01-06 19:00:00","PM10","1141055500","41"
"5318","2021-01-06 19:00:00","PM10","1141056500","41"
"5319","2021-01-06 19:00:00","PM10","1141058500","41"
"5320","2021-01-06 19:00:00","PM10","1141061500","41"
"5321","2021-01-06 19:00:00","PM10","1141062000","41"
"5322","2021-01-06 19:00:00","PM10","1141064000","41"
"5323","2021-01-06 19:00:00","PM10","1141065500","41"
"5324","2021-01-06 19:00:00","PM10","1141066000","41"
"5325","2021-01-06 19:00:00","PM10","1141068500","41"
"5326","2021-01-06 19:00:00","PM10","1141069000","41"
"5327","2021-01-06 19:00:00","PM10","1141070000","41"
"5328","2021-01-06 19:00:00","PM10","1141071000","41"
"5329","2021-01-06 19:00:00","PM10","1141072000","41"
"5330","2021-01-06 19:00:00","PM10","1144000000","20"
"5331","2021-01-06 19:00:00","PM10","1144055500","20"
"5332","2021-01-06 19:00:00","PM10","1144056500","20"
"5333","2021-01-06 19:00:00","PM10","1144058500","20"
"5334","2021-01-06 19:00:00","PM10","1144059000","20"
"5335","2021-01-06 19:00:00","PM10","1144060000","20"
"5336","2021-01-06 19:00:00","PM10","1144061000","20"
"5337","2021-01-06 19:00:00","PM10","1144063000","20"
"5338","2021-01-06 19:00:00","PM10","1144065500","20"
"5339","2021-01-06 19:00:00","PM10","1144066000","20"
"5340","2021-01-06 19:00:00","PM10","1144068000","20"
"5341","2021-01-06 19:00:00","PM10","1144069000","20"
"5342","2021-01-06 19:00:00","PM10","1144070000","20"
"5343","2021-01-06 19:00:00","PM10","1144071000","20"
"5344","2021-01-06 19:00:00","PM10","1144072000","20"
"5345","2021-01-06 19:00:00","PM10","1144073000","20"
"5346","2021-01-06 19:00:00","PM10","1144074000","20"
"5347","2021-01-06 19:00:00","PM10","1150000000","31"
"5348","2021-01-06 19:00:00","PM10","1150051000","31"
"5349","2021-01-06 19:00:00","PM10","1150052000","31"
"5350","2021-01-06 19:00:00","PM10","1150053000","31"
"5351","2021-01-06 19:00:00","PM10","1150053500","31"
"5352","2021-01-06 19:00:00","PM10","1150054000","31"
"5353","2021-01-06 19:00:00","PM10","1150055000","31"
"5354","2021-01-06 19:00:00","PM10","1150056000","31"
"5355","2021-01-06 19:00:00","PM10","1150057000","31"
"5356","2021-01-06 19:00:00","PM10","1150059000","31"
"5357","2021-01-06 19:00:00","PM10","1150059100","31"
"5358","2021-01-06 19:00:00","PM10","1150059300","31"
"5359","2021-01-06 19:00:00","PM10","1150060300","31"
"5360","2021-01-06 19:00:00","PM10","1150060400","31"
"5361","2021-01-06 19:00:00","PM10","1150060500","31"
"5362","2021-01-06 19:00:00","PM10","1150061100","31"
"5363","2021-01-06 19:00:00","PM10","1150061500","31"
"5364","2021-01-06 19:00:00","PM10","1150062000","31"
"5365","2021-01-06 19:00:00","PM10","1150063000","31"
"5366","2021-01-06 19:00:00","PM10","1150064000","31"
"5367","2021-01-06 19:00:00","PM10","1150064100","31"
"5368","2021-01-06 19:00:00","PM10","2644000000","31"
"5369","2021-01-06 19:00:00","PM10","2644051000","31"
"5370","2021-01-06 19:00:00","PM10","2644052000","31"
"5371","2021-01-06 19:00:00","PM10","2644053000","31"
"5372","2021-01-06 19:00:00","PM10","2644053500","31"
"5373","2021-01-06 19:00:00","PM10","2644054500","31"
"5374","2021-01-06 19:00:00","PM10","2644055000","31"
"5375","2021-01-06 19:00:00","PM10","2644056000","31"
"5376","2021-01-06 19:00:00","PM10","2644058000","31"
"5377","2021-01-06 19:00:00","PM10","1153000000","0"
"5378","2021-01-06 19:00:00","PM10","1153051000","0"
"5379","2021-01-06 19:00:00","PM10","1153052000","0"
"5380","2021-01-06 19:00:00","PM10","1153053000","0"
"5381","2021-01-06 19:00:00","PM10","1153054000","0"
"5382","2021-01-06 19:00:00","PM10","1153055000","0"
"5383","2021-01-06 19:00:00","PM10","1153056000","0"
"5384","2021-01-06 19:00:00","PM10","1153059500","0"
"5385","2021-01-06 19:00:00","PM10","1153072000","0"
"5386","2021-01-06 19:00:00","PM10","1153073000","0"
"5387","2021-01-06 19:00:00","PM10","1153074000","0"
"5388","2021-01-06 19:00:00","PM10","1153075000","0"
"5389","2021-01-06 19:00:00","PM10","1153076000","0"
"5390","2021-01-06 19:00:00","PM10","1153077000","0"
"5391","2021-01-06 19:00:00","PM10","1153078000","0"
"5392","2021-01-06 19:00:00","PM10","1153079000","0"
"5393","2021-01-06 19:00:00","PM10","1153080000","0"
"5394","2021-01-06 19:00:00","PM10","1156000000","30"
"5395","2021-01-06 19:00:00","PM10","1156051500","30"
"5396","2021-01-06 19:00:00","PM10","1156053500","30"
"5397","2021-01-06 19:00:00","PM10","1156054000","30"
"5398","2021-01-06 19:00:00","PM10","1156055000","30"
"5399","2021-01-06 19:00:00","PM10","1156056000","30"
"5400","2021-01-06 19:00:00","PM10","1156058500","30"
"5401","2021-01-06 19:00:00","PM10","1156060500","30"
"5402","2021-01-06 19:00:00","PM10","1156061000","30"
"5403","2021-01-06 19:00:00","PM10","1156062000","30"
"5404","2021-01-06 19:00:00","PM10","1156063000","30"
"5405","2021-01-06 19:00:00","PM10","1156065000","30"
"5406","2021-01-06 19:00:00","PM10","1156066000","30"
"5407","2021-01-06 19:00:00","PM10","1156067000","30"
"5408","2021-01-06 19:00:00","PM10","1156068000","30"
"5409","2021-01-06 19:00:00","PM10","1156069000","30"
"5410","2021-01-06 19:00:00","PM10","1156070000","30"
"5411","2021-01-06 19:00:00","PM10","1156071000","30"
"5412","2021-01-06 19:00:00","PM10","1156072000","30"
"5413","2021-01-06 19:00:00","PM10","1159000000","42"
"5414","2021-01-06 19:00:00","PM10","1159051000","42"
"5415","2021-01-06 19:00:00","PM10","1159052000","42"
"5416","2021-01-06 19:00:00","PM10","1159053000","42"
"5417","2021-01-06 19:00:00","PM10","1159054000","42"
"5418","2021-01-06 19:00:00","PM10","1159055000","42"
"5419","2021-01-06 19:00:00","PM10","1159056000","42"
"5420","2021-01-06 19:00:00","PM10","1159060500","42"
"5421","2021-01-06 19:00:00","PM10","1159062000","42"
"5422","2021-01-06 19:00:00","PM10","1159063000","42"
"5423","2021-01-06 19:00:00","PM10","1159064000","42"
"5424","2021-01-06 19:00:00","PM10","1159065000","42"
"5425","2021-01-06 19:00:00","PM10","1159065100","42"
"5426","2021-01-06 19:00:00","PM10","1159066000","42"
"5427","2021-01-06 19:00:00","PM10","1159067000","42"
"5428","2021-01-06 19:00:00","PM10","1159068000","42"
"5429","2021-01-06 19:00:00","PM10","1162000000","0"
"5430","2021-01-06 19:00:00","PM10","1162052500","0"
"5431","2021-01-06 19:00:00","PM10","1162054500","0"
"5432","2021-01-06 19:00:00","PM10","1162056500","0"
"5433","2021-01-06 19:00:00","PM10","1162057500","0"
"5434","2021-01-06 19:00:00","PM10","1162058500","0"
"5435","2021-01-06 19:00:00","PM10","1162059500","0"
"5436","2021-01-06 19:00:00","PM10","1162060500","0"
"5437","2021-01-06 19:00:00","PM10","1162061500","0"
"5438","2021-01-06 19:00:00","PM10","1162062500","0"
"5439","2021-01-06 19:00:00","PM10","1162063000","0"
"5440","2021-01-06 19:00:00","PM10","1162064500","0"
"5441","2021-01-06 19:00:00","PM10","1162065500","0"
"5442","2021-01-06 19:00:00","PM10","1162066500","0"
"5443","2021-01-06 19:00:00","PM10","1162068500","0"
"5444","2021-01-06 19:00:00","PM10","1162069500","0"
"5445","2021-01-06 19:00:00","PM10","1162071500","0"
"5446","2021-01-06 19:00:00","PM10","1162072500","0"
"5447","2021-01-06 19:00:00","PM10","1162073500","0"
"5448","2021-01-06 19:00:00","PM10","1162074500","0"
"5449","2021-01-06 19:00:00","PM10","1162076500","0"
"5450","2021-01-06 19:00:00","PM10","1162077500","0"
"5451","2021-01-06 19:00:00","PM10","1168000000","33"
"5452","2021-01-06 19:00:00","PM10","1168051000","33"
"5453","2021-01-06 19:00:00","PM10","1168052100","33"
"5454","2021-01-06 19:00:00","PM10","1168053100","33"
"5455","2021-01-06 19:00:00","PM10","1168054500","33"
"5456","2021-01-06 19:00:00","PM10","1168056500","33"
"5457","2021-01-06 19:00:00","PM10","1168058000","33"
"5458","2021-01-06 19:00:00","PM10","1168059000","33"
"5459","2021-01-06 19:00:00","PM10","1168060000","33"
"5460","2021-01-06 19:00:00","PM10","1168061000","33"
"5461","2021-01-06 19:00:00","PM10","1168063000","33"
"5462","2021-01-06 19:00:00","PM10","1168064000","33"
"5463","2021-01-06 19:00:00","PM10","1168065000","33"
"5464","2021-01-06 19:00:00","PM10","1168065500","33"
"5465","2021-01-06 19:00:00","PM10","1168065600","33"
"5466","2021-01-06 19:00:00","PM10","1168066000","33"
"5467","2021-01-06 19:00:00","PM10","1168067000","33"
"5468","2021-01-06 19:00:00","PM10","1168069000","33"
"5469","2021-01-06 19:00:00","PM10","1168070000","33"
"5470","2021-01-06 19:00:00","PM10","1168072000","33"
"5471","2021-01-06 19:00:00","PM10","1168073000","33"
"5472","2021-01-06 19:00:00","PM10","1168074000","33"
"5473","2021-01-06 19:00:00","PM10","1168075000","33"
"5474","2021-01-06 19:00:00","PM10","1165000000","0"
"5475","2021-01-06 19:00:00","PM10","1165051000","0"
"5476","2021-01-06 19:00:00","PM10","1165052000","0"
"5477","2021-01-06 19:00:00","PM10","1165053000","0"
"5478","2021-01-06 19:00:00","PM10","1165053100","0"
"5479","2021-01-06 19:00:00","PM10","1165054000","0"
"5480","2021-01-06 19:00:00","PM10","1165055000","0"
"5481","2021-01-06 19:00:00","PM10","1165056000","0"
"5482","2021-01-06 19:00:00","PM10","1165057000","0"
"5483","2021-01-06 19:00:00","PM10","1165058000","0"
"5484","2021-01-06 19:00:00","PM10","1165058100","0"
"5485","2021-01-06 19:00:00","PM10","1165059000","0"
"5486","2021-01-06 19:00:00","PM10","1165060000","0"
"5487","2021-01-06 19:00:00","PM10","1165061000","0"
"5488","2021-01-06 19:00:00","PM10","1165062000","0"
"5489","2021-01-06 19:00:00","PM10","1165062100","0"
"5490","2021-01-06 19:00:00","PM10","1165065100","0"
"5491","2021-01-06 19:00:00","PM10","1165065200","0"
"5492","2021-01-06 19:00:00","PM10","1165066000","0"
"5493","2021-01-06 19:00:00","PM10","1171000000","29"
"5494","2021-01-06 19:00:00","PM10","1171051000","29"
"5495","2021-01-06 19:00:00","PM10","1171052000","29"
"5496","2021-01-06 19:00:00","PM10","1171053100","29"
"5497","2021-01-06 19:00:00","PM10","1171053200","29"
"5498","2021-01-06 19:00:00","PM10","1171054000","29"
"5499","2021-01-06 19:00:00","PM10","1171055000","29"
"5500","2021-01-06 19:00:00","PM10","1171056100","29"
"5501","2021-01-06 19:00:00","PM10","1171056200","29"
"5502","2021-01-06 19:00:00","PM10","1171056600","29"
"5503","2021-01-06 19:00:00","PM10","1171057000","29"
"5504","2021-01-06 19:00:00","PM10","1171058000","29"
"5505","2021-01-06 19:00:00","PM10","1171059000","29"
"5506","2021-01-06 19:00:00","PM10","1171060000","29"
"5507","2021-01-06 19:00:00","PM10","1171061000","29"
"5508","2021-01-06 19:00:00","PM10","1171062000","29"
"5509","2021-01-06 19:00:00","PM10","1171063100","29"
"5510","2021-01-06 19:00:00","PM10","1171063200","29"
"5511","2021-01-06 19:00:00","PM10","1171064100","29"
"5512","2021-01-06 19:00:00","PM10","1171064200","29"
"5513","2021-01-06 19:00:00","PM10","1171064600","29"
"5514","2021-01-06 19:00:00","PM10","1171064700","29"
"5515","2021-01-06 19:00:00","PM10","1171065000","29"
"5516","2021-01-06 19:00:00","PM10","1171067000","29"
"5517","2021-01-06 19:00:00","PM10","1171068000","29"
"5518","2021-01-06 19:00:00","PM10","1171069000","29"
"5519","2021-01-06 19:00:00","PM10","1171071000","29"
"5520","2021-01-06 19:00:00","PM10","1171072000","29"
"5521","2021-01-06 19:00:00","PM10","1174000000","33"
"5522","2021-01-06 19:00:00","PM10","1174051500","33"
"5523","2021-01-06 19:00:00","PM10","1174052000","33"
"5524","2021-01-06 19:00:00","PM10","1174053000","33"
"5525","2021-01-06 19:00:00","PM10","1174054000","33"
"5526","2021-01-06 19:00:00","PM10","1174055000","33"
"5527","2021-01-06 19:00:00","PM10","1174056000","33"
"5528","2021-01-06 19:00:00","PM10","1174057000","33"
"5529","2021-01-06 19:00:00","PM10","1174058000","33"
"5530","2021-01-06 19:00:00","PM10","1174059000","33"
"5531","2021-01-06 19:00:00","PM10","1174060000","33"
"5532","2021-01-06 19:00:00","PM10","1174061000","33"
"5533","2021-01-06 19:00:00","PM10","1174062000","33"
"5534","2021-01-06 19:00:00","PM10","1174064000","33"
"5535","2021-01-06 19:00:00","PM10","1174065000","33"
"5536","2021-01-06 19:00:00","PM10","1174066000","33"
"5537","2021-01-06 19:00:00","PM10","1174068500","33"
"5538","2021-01-06 19:00:00","PM10","1174069000","33"
"5539","2021-01-06 19:00:00","PM10","1174070000","33"
"5540","2021-01-06 19:00:00","PM10","1154500000","57"
"5541","2021-01-06 19:00:00","PM10","1154551000","57"
"5542","2021-01-06 19:00:00","PM10","1154561000","57"
"5543","2021-01-06 19:00:00","PM10","1154562000","57"
"5544","2021-01-06 19:00:00","PM10","1154563000","57"
"5545","2021-01-06 19:00:00","PM10","1154564000","57"
"5546","2021-01-06 19:00:00","PM10","1154567000","57"
"5547","2021-01-06 19:00:00","PM10","1154568000","57"
"5548","2021-01-06 19:00:00","PM10","1154569000","57"
"5549","2021-01-06 19:00:00","PM10","1154570000","57"
"5550","2021-01-06 19:00:00","PM10","1154571000","57"
"5551","2021-01-06 19:00:00","PM10","1130500000","40"
"5552","2021-01-06 19:00:00","PM10","1130553400","40"
"5553","2021-01-06 19:00:00","PM10","1130553500","40"
"5554","2021-01-06 19:00:00","PM10","1130554500","40"
"5555","2021-01-06 19:00:00","PM10","1130555500","40"
"5556","2021-01-06 19:00:00","PM10","1130557500","40"
"5557","2021-01-06 19:00:00","PM10","1130559500","40"
"5558","2021-01-06 19:00:00","PM10","1130560300","40"
"5559","2021-01-06 19:00:00","PM10","1130560800","40"
"5560","2021-01-06 19:00:00","PM10","1130561500","40"
"5561","2021-01-06 19:00:00","PM10","1130562500","40"
"5562","2021-01-06 19:00:00","PM10","1130563500","40"
"5563","2021-01-06 19:00:00","PM10","1130564500","40"
"5564","2021-01-06 19:00:00","PM10","1130566000","40"
"5565","2021-01-06 19:00:00","PM10","1147000000","30"
"5566","2021-01-06 19:00:00","PM10","1147051000","30"
"5567","2021-01-06 19:00:00","PM10","1147052000","30"
"5568","2021-01-06 19:00:00","PM10","1147053000","30"
"5569","2021-01-06 19:00:00","PM10","1147054000","30"
"5570","2021-01-06 19:00:00","PM10","1147055000","30"
"5571","2021-01-06 19:00:00","PM10","1147056000","30"
"5572","2021-01-06 19:00:00","PM10","1147057000","30"
"5573","2021-01-06 19:00:00","PM10","1147058000","30"
"5574","2021-01-06 19:00:00","PM10","1147059000","30"
"5575","2021-01-06 19:00:00","PM10","1147060000","30"
"5576","2021-01-06 19:00:00","PM10","1147061000","30"
"5577","2021-01-06 19:00:00","PM10","1147061100","30"
"5578","2021-01-06 19:00:00","PM10","1147062000","30"
"5579","2021-01-06 19:00:00","PM10","1147063000","30"
